Cable ID,Injected,Failed,Age_at_first_Fault,1km bins 
5974,0,0,0,0-1000
5975,0,0,0,0-1000
5976,0,0,0,0-1000
5977,0,0,0,0-1000
5978,0,0,0,0-1000
5979,0,0,0,0-1000
5980,0,0,0,0-1000
5981,0,0,0,0-1000
5982,0,0,0,0-1000
5983,0,0,0,0-1000
5984,0,0,0,0-1000
5985,0,0,0,0-1000
5986,0,0,0,0-1000
5987,0,0,0,0-1000
5988,0,0,0,0-1000
5989,0,0,0,0-1000
5990,0,0,0,0-1000
5991,1,1,33,2000-3000
5992,0,0,0,0-1000
5993,0,0,0,0-1000
5994,0,0,0,2000-3000
5995,0,1,31,3000-4000
5996,0,0,0,0-1000
5997,0,0,0,0-1000
5998,0,0,0,0-1000
5999,0,0,0,0-1000
6000,1,0,0,1000-2000
6001,0,0,0,0-1000
6002,0,0,0,0-1000
6003,0,0,0,0-1000
6004,0,0,0,0-1000
6005,0,0,0,0-1000
6006,0,0,0,0-1000
6007,0,0,0,0-1000
6008,0,0,0,0-1000
6009,0,0,0,0-1000
6010,0,0,0,2000-3000
6011,0,0,0,0-1000
6012,1,0,0,0-1000
6013,0,0,0,0-1000
6014,0,0,0,0-1000
6015,0,0,0,0-1000
6016,0,0,0,0-1000
6017,1,0,0,2000-3000
6018,0,0,0,0-1000
6019,0,0,0,0-1000
6020,0,0,0,0-1000
6021,0,0,0,0-1000
6022,0,0,0,4000-5000
6023,0,0,0,0-1000
6024,0,0,0,2000-3000
6025,0,0,0,0-1000
6026,0,0,0,0-1000
6027,0,0,0,5000-max
6028,0,0,0,5000-max
6029,0,0,0,0-1000
6030,0,1,40,0-1000
6031,0,0,0,0-1000
6032,0,0,0,0-1000
6033,0,0,0,0-1000
6034,0,0,0,1000-2000
6035,0,0,0,3000-4000
6036,0,0,0,1000-2000
6037,0,0,0,1000-2000
6038,0,0,0,1000-2000
6039,1,0,0,0-1000
6040,0,0,0,2000-3000
6041,0,0,0,1000-2000
6042,0,0,0,0-1000
6043,0,0,0,2000-3000
6044,0,0,0,0-1000
6045,0,0,0,0-1000
6046,0,0,0,0-1000
6047,0,0,0,0-1000
6048,0,0,0,0-1000
6049,0,0,0,0-1000
6050,0,0,0,0-1000
6051,0,0,0,0-1000
6052,0,0,0,0-1000
6053,0,0,0,2000-3000
6054,0,0,0,0-1000
6055,0,0,0,0-1000
6056,0,0,0,0-1000
6057,0,0,0,0-1000
6058,0,0,0,0-1000
6059,0,0,0,0-1000
6060,0,1,42,0-1000
6061,0,0,0,0-1000
6062,0,0,0,0-1000
6063,0,0,0,0-1000
6064,0,0,0,0-1000
6065,0,0,0,0-1000
6066,0,0,0,0-1000
6067,0,0,0,0-1000
6068,0,0,0,0-1000
6069,0,0,0,0-1000
6070,0,0,0,0-1000
6071,0,0,0,0-1000
6072,0,0,0,0-1000
6073,0,0,0,0-1000
6074,0,0,0,0-1000
6075,0,0,0,0-1000
6076,0,0,0,0-1000
6077,0,0,0,0-1000
6078,0,0,0,1000-2000
6079,0,0,0,0-1000
6080,0,0,0,0-1000
6081,0,0,0,1000-2000
6082,0,0,0,0-1000
6083,0,0,0,0-1000
6084,0,0,0,0-1000
6085,0,0,0,0-1000
6086,0,0,0,0-1000
6087,0,0,0,0-1000
6088,0,0,0,0-1000
6089,0,0,0,1000-2000
6090,0,0,0,0-1000
6091,0,0,0,3000-4000
6092,0,0,0,0-1000
6093,0,0,0,0-1000
6094,0,0,0,3000-4000
6095,0,0,0,0-1000
6096,0,0,0,0-1000
6097,0,0,0,0-1000
6098,0,0,0,0-1000
6099,0,0,0,0-1000
6100,0,0,0,0-1000
6101,0,0,0,0-1000
6102,0,0,0,0-1000
6103,0,0,0,1000-2000
6104,0,0,0,0-1000
6105,0,0,0,0-1000
6106,0,0,0,3000-4000
6107,0,0,0,0-1000
6108,0,0,0,5000-max
6109,0,0,0,0-1000
6110,0,0,0,0-1000
6111,1,0,0,0-1000
6112,0,0,0,0-1000
6113,0,0,0,0-1000
6114,0,0,0,3000-4000
6115,0,0,0,0-1000
6116,0,0,0,0-1000
6117,0,0,0,0-1000
6118,0,0,0,0-1000
6119,0,0,0,0-1000
6120,0,0,0,0-1000
6121,0,0,0,0-1000
6122,0,0,0,0-1000
6123,0,0,0,0-1000
6124,0,0,0,0-1000
6125,0,0,0,0-1000
6126,0,0,0,0-1000
6127,0,0,0,0-1000
6128,0,0,0,0-1000
6129,0,0,0,0-1000
6130,0,0,0,0-1000
6131,0,0,0,0-1000
6132,0,0,0,0-1000
6133,0,0,0,0-1000
6134,0,0,0,0-1000
6135,0,0,0,0-1000
6136,0,0,0,0-1000
6137,0,0,0,0-1000
6138,0,0,0,0-1000
6139,0,0,0,0-1000
6140,0,0,0,0-1000
6141,0,1,0,1000-2000
6142,0,0,0,0-1000
6143,0,0,0,0-1000
6144,0,0,0,0-1000
6145,0,0,0,0-1000
6146,0,0,0,0-1000
6147,0,0,0,0-1000
6148,0,0,0,1000-2000
6149,0,0,0,0-1000
6150,0,0,0,0-1000
6151,0,0,0,0-1000
6152,0,1,4,5000-max
6153,0,0,0,0-1000
6154,0,0,0,0-1000
6155,0,0,0,0-1000
6156,0,0,0,5000-max
6157,0,0,0,0-1000
6158,0,0,0,0-1000
6159,0,0,0,0-1000
6160,0,0,0,0-1000
6161,0,0,0,0-1000
6162,0,0,0,0-1000
6163,0,0,0,0-1000
6164,0,0,0,0-1000
6165,0,0,0,0-1000
6166,1,1,35,1000-2000
6167,0,0,0,0-1000
6168,0,0,0,0-1000
6169,0,0,0,1000-2000
6170,0,0,0,0-1000
6171,0,0,0,0-1000
6172,0,0,0,0-1000
6173,0,0,0,0-1000
6174,0,0,0,0-1000
6175,0,0,0,0-1000
6176,0,0,0,0-1000
6177,0,0,0,0-1000
6178,0,0,0,0-1000
6179,0,0,0,0-1000
6180,0,0,0,0-1000
6181,0,0,0,0-1000
6182,0,0,0,0-1000
6183,0,0,0,0-1000
6184,0,0,0,0-1000
6185,0,0,0,0-1000
6186,0,0,0,0-1000
6187,0,0,0,0-1000
6188,0,0,0,0-1000
6189,0,0,0,0-1000
6190,0,0,0,0-1000
6191,0,0,0,0-1000
6192,0,0,0,0-1000
6193,0,0,0,0-1000
6194,0,0,0,0-1000
6195,0,0,0,0-1000
6196,0,0,0,0-1000
6197,0,0,0,0-1000
6198,0,0,0,0-1000
6199,0,0,0,0-1000
6200,0,0,0,0-1000
6201,0,0,0,0-1000
6202,0,0,0,0-1000
6203,0,0,0,0-1000
6204,0,0,0,1000-2000
6205,0,0,0,0-1000
6206,0,0,0,4000-5000
6207,0,0,0,0-1000
6208,0,0,0,0-1000
6209,0,0,0,0-1000
6210,0,0,0,0-1000
6211,0,0,0,0-1000
6212,0,0,0,0-1000
6213,0,0,0,0-1000
6214,0,0,0,0-1000
6215,0,0,0,0-1000
6216,0,0,0,0-1000
6217,1,0,0,2000-3000
6218,0,0,0,0-1000
6219,0,0,0,0-1000
6220,0,0,0,0-1000
6221,0,0,0,0-1000
6222,0,0,0,0-1000
6223,0,0,0,0-1000
6224,0,0,0,0-1000
6225,0,0,0,0-1000
6226,0,0,0,0-1000
6227,0,0,0,0-1000
6228,0,0,0,0-1000
6229,0,0,0,0-1000
6230,0,0,0,0-1000
6231,0,0,0,0-1000
6232,0,0,0,0-1000
6233,0,0,0,0-1000
6234,0,0,0,0-1000
6235,0,0,0,0-1000
6236,0,0,0,0-1000
6237,0,0,0,0-1000
6238,0,0,0,0-1000
6239,0,0,0,0-1000
6240,0,0,0,0-1000
6241,0,0,0,0-1000
6242,0,0,0,0-1000
6243,0,0,0,0-1000
6244,0,0,0,0-1000
6245,0,0,0,0-1000
6246,0,0,0,0-1000
6247,0,0,0,0-1000
6248,0,0,0,0-1000
6249,0,0,0,0-1000
6250,0,0,0,0-1000
6251,1,1,36,3000-4000
6252,0,0,0,0-1000
6253,0,0,0,0-1000
6254,0,0,0,0-1000
6255,0,0,0,0-1000
6256,0,0,0,0-1000
6257,0,0,0,0-1000
6258,0,0,0,3000-4000
6259,0,0,0,2000-3000
6260,0,0,0,0-1000
6261,0,0,0,0-1000
6262,0,0,0,0-1000
6263,1,0,0,1000-2000
6264,0,0,0,0-1000
6265,0,0,0,0-1000
6266,0,0,0,0-1000
6267,0,0,0,0-1000
6268,0,0,0,0-1000
6269,0,0,0,0-1000
6270,0,0,0,1000-2000
6271,0,0,0,0-1000
6272,0,0,0,0-1000
6273,0,0,0,0-1000
6274,0,0,0,0-1000
6275,0,0,0,0-1000
6276,0,0,0,0-1000
6277,0,0,0,0-1000
6278,0,0,0,0-1000
6279,0,0,0,0-1000
6280,0,0,0,0-1000
6281,0,0,0,0-1000
6282,0,0,0,0-1000
6283,0,0,0,0-1000
6284,0,0,0,0-1000
6285,0,0,0,0-1000
6286,0,0,0,0-1000
6287,0,0,0,0-1000
6288,0,0,0,0-1000
6289,0,0,0,0-1000
6290,0,0,0,0-1000
6291,0,0,0,0-1000
6292,0,0,0,0-1000
6293,0,0,0,0-1000
6294,0,0,0,2000-3000
6295,0,0,0,0-1000
6296,0,0,0,0-1000
6297,0,0,0,0-1000
6298,0,0,0,0-1000
6299,0,0,0,0-1000
6300,1,0,0,0-1000
6301,0,0,0,0-1000
6302,0,0,0,0-1000
6303,0,0,0,0-1000
6304,0,0,0,0-1000
6305,0,0,0,0-1000
6306,0,0,0,0-1000
6307,0,0,0,1000-2000
6308,0,0,0,5000-max
6309,0,0,0,0-1000
6310,0,0,0,0-1000
6311,0,0,0,0-1000
6312,0,0,0,0-1000
6313,0,0,0,0-1000
6314,0,0,0,0-1000
6315,1,0,0,1000-2000
6316,0,0,0,0-1000
6317,0,0,0,0-1000
6318,0,0,0,0-1000
6319,0,0,0,0-1000
6320,0,0,0,1000-2000
6321,0,0,0,0-1000
6322,0,0,0,0-1000
6323,0,0,0,0-1000
6324,0,0,0,0-1000
6325,0,0,0,0-1000
6326,0,0,0,0-1000
6327,0,0,0,0-1000
6328,0,0,0,0-1000
6329,0,0,0,0-1000
6330,0,0,0,0-1000
6331,0,0,0,0-1000
6332,0,0,0,0-1000
6333,0,0,0,0-1000
6334,0,0,0,0-1000
6335,0,0,0,0-1000
6336,0,0,0,0-1000
6337,0,0,0,0-1000
6338,0,0,0,0-1000
6339,0,0,0,0-1000
6340,0,0,0,0-1000
6341,0,0,0,0-1000
6342,0,0,0,0-1000
6343,0,0,0,0-1000
6344,0,0,0,0-1000
6345,0,0,0,0-1000
6346,0,0,0,0-1000
6347,0,0,0,0-1000
6348,0,0,0,0-1000
6349,0,0,0,0-1000
6350,0,0,0,0-1000
6351,0,0,0,0-1000
6352,0,0,0,0-1000
6353,0,0,0,0-1000
6354,0,0,0,0-1000
6355,0,0,0,0-1000
6356,0,0,0,0-1000
6357,0,0,0,0-1000
6358,0,0,0,1000-2000
6359,0,0,0,0-1000
6360,1,0,0,2000-3000
6361,0,0,0,0-1000
6362,0,0,0,0-1000
6363,0,0,0,0-1000
6364,0,0,0,0-1000
6365,0,0,0,0-1000
6366,0,0,0,0-1000
6367,0,0,0,0-1000
6368,0,0,0,0-1000
6369,0,0,0,4000-5000
6370,0,0,0,0-1000
6371,0,0,0,0-1000
6372,0,0,0,0-1000
6373,0,0,0,0-1000
6374,0,0,0,0-1000
6375,0,0,0,1000-2000
6376,0,0,0,0-1000
6377,0,0,0,0-1000
6378,0,0,0,0-1000
6379,0,0,0,0-1000
6380,0,0,0,0-1000
6381,0,0,0,0-1000
6382,0,0,0,0-1000
6383,0,0,0,0-1000
6384,0,0,0,0-1000
6385,0,0,0,0-1000
6386,0,0,0,0-1000
6387,0,0,0,0-1000
6388,0,0,0,0-1000
6389,0,0,0,0-1000
6390,0,0,0,0-1000
6391,0,0,0,0-1000
6392,0,0,0,3000-4000
6393,0,0,0,0-1000
6394,0,0,0,0-1000
6395,0,0,0,0-1000
6396,0,0,0,0-1000
6397,0,0,0,0-1000
6398,0,0,0,0-1000
6399,0,0,0,0-1000
6400,0,0,0,0-1000
6401,0,0,0,0-1000
6402,0,0,0,0-1000
6403,0,0,0,0-1000
6404,0,0,0,0-1000
6405,0,0,0,0-1000
6406,0,0,0,0-1000
6407,0,0,0,0-1000
6408,0,0,0,0-1000
6409,1,1,0,2000-3000
6410,0,0,0,0-1000
6411,0,0,0,0-1000
6412,0,0,0,0-1000
6413,0,0,0,0-1000
6414,0,0,0,1000-2000
6415,0,0,0,0-1000
6416,0,0,0,0-1000
6417,0,0,0,0-1000
6418,0,0,0,0-1000
6419,0,0,0,0-1000
6420,0,0,0,0-1000
6421,1,0,0,2000-3000
6422,1,0,0,1000-2000
6423,0,0,0,0-1000
6424,0,0,0,0-1000
6425,0,0,0,0-1000
6426,0,0,0,0-1000
6427,0,0,0,0-1000
6428,0,0,0,0-1000
6429,0,0,0,0-1000
6430,0,0,0,0-1000
6431,0,0,0,0-1000
6432,0,0,0,0-1000
6433,0,0,0,0-1000
6434,0,0,0,0-1000
6435,0,0,0,0-1000
6436,0,0,0,0-1000
6437,0,0,0,0-1000
6438,0,0,0,0-1000
6439,0,0,0,0-1000
6440,0,0,0,0-1000
6441,0,0,0,0-1000
6442,0,0,0,2000-3000
6443,0,0,0,0-1000
6444,0,1,33,0-1000
6445,0,0,0,0-1000
6446,0,0,0,0-1000
6447,0,0,0,0-1000
6448,0,0,0,0-1000
6449,0,0,0,0-1000
6450,0,0,0,0-1000
6451,0,0,0,0-1000
6452,0,0,0,0-1000
6453,0,0,0,0-1000
6454,0,0,0,0-1000
6455,0,0,0,0-1000
6456,0,0,0,0-1000
6457,0,0,0,0-1000
6458,0,0,0,0-1000
6459,0,0,0,0-1000
6460,0,0,0,0-1000
6461,0,0,0,2000-3000
6462,0,0,0,0-1000
6463,0,0,0,0-1000
6464,0,0,0,0-1000
6465,0,0,0,0-1000
6466,0,0,0,0-1000
6467,0,0,0,0-1000
6468,0,0,0,0-1000
6469,0,0,0,0-1000
6470,0,0,0,1000-2000
6471,0,0,0,5000-max
6472,0,0,0,0-1000
6473,0,0,0,0-1000
6474,0,0,0,0-1000
6475,0,0,0,0-1000
6476,0,0,0,0-1000
6477,1,0,0,0-1000
6478,0,0,0,2000-3000
6479,0,0,0,4000-5000
6480,0,0,0,1000-2000
6481,1,0,0,1000-2000
6482,0,0,0,3000-4000
6483,0,0,0,2000-3000
6484,0,0,0,0-1000
6485,0,0,0,0-1000
6486,0,0,0,1000-2000
6487,0,0,0,0-1000
6488,0,0,0,0-1000
6489,0,1,21,5000-max
6490,1,0,0,0-1000
6491,0,0,0,1000-2000
6492,0,0,0,2000-3000
6493,0,0,0,0-1000
6494,0,0,0,0-1000
6495,0,0,0,0-1000
6496,0,0,0,0-1000
6497,0,0,0,0-1000
6498,0,0,0,0-1000
6499,0,0,0,0-1000
6500,0,0,0,0-1000
6501,0,1,42,0-1000
6502,0,0,0,0-1000
6503,0,0,0,0-1000
6504,0,0,0,0-1000
6505,0,0,0,0-1000
6506,0,0,0,0-1000
6507,0,0,0,0-1000
6508,0,0,0,0-1000
6509,0,0,0,0-1000
6510,0,0,0,0-1000
6511,1,0,0,1000-2000
6512,0,0,0,0-1000
6513,0,0,0,0-1000
6514,0,0,0,0-1000
6515,0,0,0,5000-max
6516,0,0,0,0-1000
6517,0,0,0,0-1000
6518,0,0,0,0-1000
6519,0,0,0,0-1000
6520,0,0,0,0-1000
6521,0,0,0,0-1000
6522,0,0,0,0-1000
6523,0,0,0,0-1000
6524,0,0,0,0-1000
6525,0,0,0,0-1000
6526,0,0,0,0-1000
6527,0,0,0,0-1000
6528,0,0,0,0-1000
6529,0,0,0,0-1000
6530,0,0,0,0-1000
6531,0,0,0,0-1000
6532,0,0,0,0-1000
6533,0,0,0,3000-4000
6534,0,0,0,0-1000
6535,0,0,0,0-1000
6536,0,0,0,4000-5000
6537,0,0,0,0-1000
6538,0,0,0,0-1000
6539,0,0,0,0-1000
6540,0,0,0,0-1000
6541,0,0,0,0-1000
6542,0,0,0,0-1000
6543,0,0,0,0-1000
6544,0,0,0,0-1000
6545,0,0,0,0-1000
6546,0,0,0,0-1000
6547,0,0,0,0-1000
6548,0,0,0,0-1000
6549,0,0,0,0-1000
6550,0,0,0,0-1000
6551,0,0,0,0-1000
6552,0,0,0,0-1000
6553,0,0,0,5000-max
6554,0,0,0,0-1000
6555,0,0,0,1000-2000
6556,0,0,0,0-1000
6557,0,0,0,0-1000
6558,0,0,0,3000-4000
6559,0,0,0,0-1000
6560,0,0,0,5000-max
6561,0,0,0,0-1000
6562,0,0,0,0-1000
6563,0,0,0,0-1000
6564,0,0,0,1000-2000
6565,0,0,0,0-1000
6566,0,0,0,0-1000
6567,0,0,0,0-1000
6568,0,0,0,0-1000
6569,0,0,0,0-1000
6570,1,1,38,1000-2000
6571,0,0,0,3000-4000
6572,0,0,0,0-1000
6573,0,0,0,0-1000
6574,0,0,0,0-1000
6575,0,1,25,1000-2000
6576,0,0,0,5000-max
6577,0,0,0,0-1000
6578,1,0,0,1000-2000
6579,0,0,0,0-1000
6580,0,0,0,3000-4000
6581,0,0,0,0-1000
6582,0,0,0,0-1000
6583,0,0,0,0-1000
6584,0,0,0,0-1000
6585,0,0,0,2000-3000
6586,0,0,0,0-1000
6587,0,0,0,4000-5000
6588,0,0,0,1000-2000
6589,0,0,0,3000-4000
6590,0,0,0,0-1000
6591,0,0,0,0-1000
6592,0,0,0,0-1000
6593,0,0,0,4000-5000
6594,0,0,0,0-1000
6595,0,1,30,1000-2000
6596,0,0,0,0-1000
6597,0,0,0,5000-max
6598,1,0,0,0-1000
6599,0,0,0,0-1000
6600,0,0,0,0-1000
6601,0,0,0,0-1000
6602,0,0,0,0-1000
6603,0,0,0,0-1000
6604,0,0,0,1000-2000
6605,0,0,0,0-1000
6606,0,0,0,0-1000
6607,0,0,0,0-1000
6608,0,0,0,4000-5000
6609,0,0,0,0-1000
6610,1,0,0,1000-2000
6611,0,0,0,0-1000
6612,0,0,0,1000-2000
6613,0,0,0,0-1000
6614,0,0,0,0-1000
6615,0,0,0,1000-2000
6616,0,0,0,0-1000
6617,0,0,0,0-1000
6618,0,0,0,0-1000
6619,0,0,0,0-1000
6620,0,0,0,0-1000
6621,0,0,0,0-1000
6622,0,0,0,0-1000
6623,0,0,0,0-1000
6624,0,0,0,0-1000
6625,0,0,0,0-1000
6626,0,0,0,0-1000
6627,0,0,0,0-1000
6628,0,0,0,0-1000
6629,0,0,0,0-1000
6630,0,0,0,0-1000
6631,0,0,0,5000-max
6632,0,0,0,0-1000
6633,0,0,0,0-1000
6634,0,0,0,0-1000
6635,0,0,0,0-1000
6636,0,0,0,0-1000
6637,0,0,0,0-1000
6638,0,0,0,0-1000
6639,0,0,0,0-1000
6640,0,0,0,0-1000
6641,0,0,0,0-1000
6642,0,0,0,0-1000
6643,0,0,0,0-1000
6644,0,0,0,0-1000
6645,0,0,0,0-1000
6646,0,0,0,0-1000
6647,0,0,0,0-1000
6648,0,0,0,0-1000
6649,0,0,0,1000-2000
6650,0,0,0,0-1000
6651,0,0,0,0-1000
6652,1,0,0,2000-3000
6653,0,0,0,0-1000
6654,0,0,0,0-1000
6655,0,0,0,0-1000
6656,0,0,0,0-1000
6657,0,1,9,5000-max
6658,0,0,0,0-1000
6659,0,0,0,0-1000
6660,0,0,0,0-1000
6661,0,0,0,0-1000
6662,0,0,0,5000-max
6663,0,0,0,0-1000
6664,0,0,0,0-1000
6665,0,0,0,2000-3000
6666,0,0,0,0-1000
6667,0,0,0,0-1000
6668,1,1,38,2000-3000
6669,0,0,0,0-1000
6670,0,0,0,0-1000
6671,0,0,0,0-1000
6672,0,0,0,0-1000
6673,0,0,0,0-1000
6674,1,0,0,1000-2000
6675,0,1,36,3000-4000
6676,0,0,0,0-1000
6677,0,0,0,0-1000
6678,0,0,0,0-1000
6679,1,0,0,0-1000
6680,0,0,0,0-1000
6681,0,0,0,0-1000
6682,0,0,0,0-1000
6683,0,0,0,0-1000
6684,0,0,0,0-1000
6685,0,0,0,0-1000
6686,0,0,0,0-1000
6687,0,0,0,0-1000
6688,0,0,0,0-1000
6689,0,0,0,0-1000
6690,0,0,0,0-1000
6691,0,0,0,0-1000
6692,1,0,0,0-1000
6693,0,0,0,0-1000
6694,0,0,0,0-1000
6695,0,0,0,0-1000
6696,0,0,0,0-1000
6697,0,0,0,0-1000
6698,0,0,0,0-1000
6699,0,0,0,0-1000
6700,0,0,0,0-1000
6701,0,0,0,0-1000
6702,0,0,0,0-1000
6703,0,0,0,0-1000
6704,0,0,0,0-1000
6705,0,0,0,0-1000
6706,0,0,0,0-1000
6707,0,0,0,0-1000
6708,0,0,0,0-1000
6709,0,0,0,0-1000
6710,0,0,0,0-1000
6711,0,0,0,0-1000
6712,0,0,0,0-1000
6713,0,0,0,0-1000
6714,0,0,0,0-1000
6715,0,0,0,0-1000
6716,0,0,0,0-1000
6717,0,0,0,0-1000
6718,0,0,0,0-1000
6719,0,0,0,0-1000
6720,0,0,0,0-1000
6721,0,0,0,0-1000
6722,0,0,0,0-1000
6723,0,0,0,0-1000
6724,0,0,0,0-1000
6725,0,0,0,0-1000
6726,0,0,0,0-1000
6727,0,0,0,0-1000
6728,0,0,0,0-1000
6729,0,0,0,0-1000
6730,0,0,0,0-1000
6731,0,0,0,0-1000
6732,0,0,0,0-1000
6733,1,0,0,1000-2000
6734,0,0,0,0-1000
6735,0,0,0,0-1000
6736,0,0,0,0-1000
6737,0,0,0,0-1000
6738,0,0,0,0-1000
6739,0,0,0,0-1000
6740,0,0,0,0-1000
6741,0,0,0,0-1000
6742,0,0,0,0-1000
6743,0,0,0,0-1000
6744,0,0,0,0-1000
6745,0,0,0,0-1000
6746,0,0,0,0-1000
6747,0,0,0,0-1000
6748,0,0,0,0-1000
6749,0,0,0,0-1000
6750,0,0,0,0-1000
6751,0,0,0,0-1000
6752,0,0,0,0-1000
6753,0,0,0,0-1000
6754,0,0,0,0-1000
6755,0,0,0,0-1000
6756,0,0,0,0-1000
6757,0,0,0,0-1000
6758,0,0,0,0-1000
6759,0,0,0,0-1000
6760,0,0,0,0-1000
6761,0,0,0,0-1000
6762,0,1,13,2000-3000
6763,0,0,0,0-1000
6764,0,0,0,0-1000
6765,0,0,0,0-1000
6766,0,0,0,0-1000
6767,0,0,0,0-1000
6768,0,0,0,0-1000
6769,0,0,0,0-1000
6770,0,0,0,0-1000
6771,0,0,0,2000-3000
6772,0,0,0,0-1000
6773,0,0,0,0-1000
6774,0,0,0,0-1000
6775,0,0,0,0-1000
6776,0,0,0,0-1000
6777,0,0,0,0-1000
6778,0,0,0,0-1000
6779,0,0,0,0-1000
6780,0,0,0,0-1000
6781,0,0,0,0-1000
6782,0,0,0,0-1000
6783,0,0,0,0-1000
6784,0,0,0,0-1000
6785,0,0,0,0-1000
6786,0,0,0,0-1000
6787,0,0,0,0-1000
6788,0,0,0,0-1000
6789,0,0,0,0-1000
6790,0,0,0,0-1000
6791,0,0,0,0-1000
6792,0,0,0,0-1000
6793,0,0,0,0-1000
6794,0,0,0,0-1000
6795,0,0,0,0-1000
6796,0,0,0,0-1000
6797,0,0,0,0-1000
6798,0,0,0,0-1000
6799,0,0,0,0-1000
6800,0,0,0,0-1000
6801,0,0,0,0-1000
6802,0,0,0,0-1000
6803,1,0,0,1000-2000
6804,0,0,0,0-1000
6805,0,0,0,0-1000
6806,0,0,0,5000-max
6807,0,0,0,0-1000
6808,0,0,0,0-1000
6809,0,0,0,0-1000
6810,0,0,0,0-1000
6811,0,0,0,0-1000
6812,0,0,0,0-1000
6813,0,0,0,0-1000
6814,0,0,0,0-1000
6815,0,0,0,3000-4000
6816,0,0,0,0-1000
6817,0,0,0,0-1000
6818,0,0,0,1000-2000
6819,0,0,0,0-1000
6820,0,0,0,0-1000
6821,0,0,0,0-1000
6822,0,0,0,0-1000
6823,0,0,0,0-1000
6824,0,0,0,0-1000
6825,0,0,0,0-1000
6826,0,0,0,0-1000
6827,0,0,0,0-1000
6828,0,0,0,0-1000
6829,0,0,0,0-1000
6830,0,0,0,0-1000
6831,0,0,0,0-1000
6832,0,0,0,0-1000
6833,0,0,0,0-1000
6834,0,0,0,0-1000
6835,0,0,0,0-1000
6836,0,0,0,0-1000
6837,0,0,0,0-1000
6838,0,1,31,0-1000
6839,0,0,0,0-1000
6840,0,0,0,0-1000
6841,0,0,0,0-1000
6842,0,0,0,0-1000
6843,0,0,0,0-1000
6844,0,0,0,0-1000
6845,0,0,0,1000-2000
6846,1,0,0,1000-2000
6847,0,0,0,0-1000
6848,0,0,0,1000-2000
6849,0,0,0,0-1000
6850,0,0,0,0-1000
6851,0,0,0,0-1000
6852,0,0,0,0-1000
6853,0,0,0,0-1000
6854,0,0,0,2000-3000
6855,0,0,0,0-1000
6856,0,0,0,0-1000
6857,0,0,0,0-1000
6858,0,0,0,0-1000
6859,0,0,0,0-1000
6860,0,0,0,0-1000
6861,0,0,0,0-1000
6862,0,0,0,0-1000
6863,0,0,0,0-1000
6864,0,0,0,0-1000
6865,0,0,0,0-1000
6866,0,0,0,0-1000
6867,0,0,0,0-1000
6868,0,0,0,0-1000
6869,0,0,0,0-1000
6870,0,0,0,0-1000
6871,0,0,0,0-1000
6872,0,0,0,0-1000
6873,0,0,0,0-1000
6874,0,0,0,0-1000
6875,0,0,0,0-1000
6876,0,0,0,0-1000
6877,0,0,0,0-1000
6878,0,0,0,0-1000
6879,0,0,0,0-1000
6880,0,0,0,0-1000
6881,0,0,0,0-1000
6882,0,0,0,0-1000
6883,0,0,0,0-1000
6884,0,0,0,0-1000
6885,0,0,0,0-1000
6886,0,0,0,0-1000
6887,0,0,0,0-1000
6888,1,0,0,0-1000
6889,0,0,0,0-1000
6890,0,0,0,0-1000
6891,0,0,0,0-1000
6892,0,0,0,0-1000
6893,0,0,0,0-1000
6894,0,0,0,0-1000
6895,0,0,0,0-1000
6896,0,0,0,0-1000
6897,0,0,0,0-1000
6898,0,0,0,0-1000
6899,0,0,0,0-1000
6900,0,0,0,0-1000
6901,0,0,0,0-1000
6902,0,0,0,0-1000
6903,0,0,0,0-1000
6904,0,0,0,0-1000
6905,0,0,0,0-1000
6906,0,0,0,0-1000
6907,0,0,0,1000-2000
6908,0,0,0,0-1000
6909,0,0,0,1000-2000
6910,0,0,0,0-1000
6911,0,0,0,0-1000
6912,0,0,0,0-1000
6913,0,0,0,0-1000
6914,0,0,0,0-1000
6915,0,0,0,0-1000
6916,0,0,0,0-1000
6917,0,0,0,0-1000
6918,0,0,0,0-1000
6919,0,0,0,0-1000
6920,0,0,0,0-1000
6921,0,0,0,0-1000
6922,0,0,0,0-1000
6923,1,0,0,0-1000
6924,0,0,0,0-1000
6925,0,0,0,0-1000
6926,0,0,0,0-1000
6927,0,0,0,0-1000
6928,0,0,0,0-1000
6929,0,0,0,0-1000
6930,1,0,0,0-1000
6931,0,0,0,1000-2000
6932,0,0,0,0-1000
6933,0,0,0,0-1000
6934,0,0,0,0-1000
6935,0,0,0,0-1000
6936,0,0,0,5000-max
6937,0,0,0,0-1000
6938,0,0,0,0-1000
6939,0,0,0,0-1000
6940,0,0,0,0-1000
6941,0,0,0,0-1000
6942,0,0,0,0-1000
6943,0,0,0,0-1000
6944,0,0,0,1000-2000
6945,0,0,0,0-1000
6946,0,0,0,0-1000
6947,0,0,0,0-1000
6948,0,0,0,0-1000
6949,0,0,0,0-1000
6950,0,0,0,0-1000
6951,0,0,0,0-1000
6952,0,0,0,0-1000
6953,0,0,0,2000-3000
6954,0,0,0,0-1000
6955,0,0,0,0-1000
6956,0,0,0,0-1000
6957,0,0,0,0-1000
6958,0,0,0,0-1000
6959,0,0,0,0-1000
6960,0,0,0,0-1000
6961,0,0,0,0-1000
6962,0,0,0,0-1000
6963,0,0,0,0-1000
